date,time,ozone_compton,no_compton,no2_compton,RH_compton,TEMP_compton,WINDIR_compton,WINDSPEED_compton
2020/07/12,06:00:00,0.0143,5.0,10.7,73.5,71.85,0.0,0.0
2020/07/12,07:00:00,0.0209,4.8,8.6,65.9,74.83,0.0,1.0
2020/07/12,08:00:00,0.0314,3.8,8.4,55.0,78.76,0.0,1.0
2020/07/12,09:00:00,0.0477,2.6,7.8,43.0,83.5,0.0,1.0
2020/07/12,10:00:00,0.0616,2.0,7.3,34.5,87.58,223.0,3.0
2020/07/12,11:00:00,0.0562,2.2,7.8,39.9,88.63,268.0,5.0
2020/07/12,12:00:00,0.0501,1.7,4.1000000000000005,42.6,86.27,270.0,6.0
2020/07/12,13:00:00,0.044,1.5,2.2,42.8,85.28,261.0,6.0
2020/07/12,14:00:00,0.0395,1.4,1.7,40.3,84.81,269.0,6.0
2020/07/12,15:00:00,0.0381,1.4,1.9,42.8,84.27,271.0,6.0
2020/07/12,16:00:00,0.0368,1.8,2.8,46.8,81.71,280.0,7.0
2020/07/12,17:00:00,0.0349,1.8,3.7,53.1,78.11,276.0,6.0
2020/07/12,18:00:00,0.0306,1.4,4.7,60.5,74.54,278.0,6.0
2020/07/12,19:00:00,0.0252,1.2,7.7,67.1,72.64,285.0,4.0
2020/07/12,20:00:00,0.025,1.3,7.5,67.5,72.25,283.0,2.0
2020/07/12,21:00:00,0.0223,1.2,8.8,68.3,72.04,286.0,1.0
2020/07/12,22:00:00,0.0181,1.3,8.7,73.4,71.58,288.0,1.0
2020/07/12,23:00:00,0.0186,1.3,7.5,77.5,70.91,283.0,2.0
2020/07/13,00:00:00,0.0178,1.3,5.3,82.7,70.2,0.0,1.0
2020/07/13,01:00:00,0.0184,1.3,4.2,84.5,69.6,0.0,1.0
2020/07/13,02:00:00,0.0156,1.4,5.5,85.4,68.97,150.0,1.0
2020/07/13,03:00:00,0.0193,1.3,3.5,87.5,68.35,119.0,2.0
2020/07/13,04:00:00,0.0186,1.4,5.6,86.7,68.7,120.0,2.0
2020/07/13,05:00:00,0.0222,5.0,4.6,81.9,69.53,136.0,3.0
2020/07/13,06:00:00,0.0246,4.2,2.8,78.5,70.64,156.0,4.0
2020/07/13,07:00:00,0.0256,2.7,3.8,73.8,72.67,161.0,3.0
2020/07/13,08:00:00,0.0293,3.1,4.5,65.6,75.4,179.0,3.0
2020/07/13,09:00:00,0.0302,4.0,5.8999999999999995,61.7,76.99,194.0,5.0
2020/07/13,10:00:00,0.0344,3.1,4.5,60.2,78.0,190.0,5.0
2020/07/13,11:00:00,0.0377,2.6,4.2,53.1,79.92,196.0,5.0
2020/07/13,12:00:00,0.0391,2.9,5.7,53.3,80.83,199.0,5.0
2020/07/13,13:00:00,0.0478,3.5,7.6,41.7,83.22,187.0,6.0
2020/07/13,14:00:00,0.0397,3.7,9.299999999999999,48.2,83.48,216.0,5.0
2020/07/13,15:00:00,0.0354,2.8,5.6,54.4,81.48,253.0,4.0
2020/07/13,16:00:00,0.0343,2.2,4.1000000000000005,60.2,78.88,266.0,6.0
2020/07/13,17:00:00,0.0375,1.6,3.9,68.1,74.88,268.0,6.0
2020/07/13,18:00:00,0.0324,1.3,2.7,76.0,70.8,268.0,6.0
2020/07/13,19:00:00,0.0281,1.2,3.3,80.7,68.55,279.0,5.0
2020/07/13,20:00:00,0.0243,1.1,3.9,81.7,67.33,285.0,3.0
2020/07/13,21:00:00,0.0265,1.1,3.2,81.4,66.95,279.0,4.0
2020/07/13,22:00:00,0.0269,1.2,3.9,78.8,66.99,290.0,2.0
2020/07/13,23:00:00,0.0277,1.2,2.7,78.8,67.33,282.0,2.0
2020/07/14,00:00:00,0.024,1.2,3.9,79.1,67.88,0.0,0.0
2020/07/14,01:00:00,0.023,1.2,5.3,76.1,68.52,160.0,1.0
2020/07/14,02:00:00,0.0215,1.2,6.5,76.4,68.42,154.0,3.0
2020/07/14,03:00:00,0.0241,1.2,4.4,73.8,68.19,129.0,2.0
2020/07/14,04:00:00,0.0272,1.2,3.3,73.9,67.53,148.0,2.0
2020/07/14,05:00:00,0.0277,1.8,3.1,73.9,67.78,153.0,2.0
2020/07/14,06:00:00,0.0275,1.7,3.2,71.7,68.88,182.0,2.0
2020/07/14,07:00:00,0.0269,2.3,4.4,68.5,70.39,187.0,1.0
2020/07/14,08:00:00,0.0279,3.2,4.8999999999999995,64.2,72.62,176.0,1.0
2020/07/14,09:00:00,0.0311,3.4,5.8999999999999995,60.5,74.58,220.0,2.0
2020/07/14,10:00:00,0.0346,3.6,7.1000000000000005,56.1,76.71,189.0,3.0
2020/07/14,11:00:00,0.0366,3.8,7.4,55.8,77.24,187.0,5.0
2020/07/14,12:00:00,0.039,2.9,5.7,56.7,77.75,253.0,5.0
2020/07/14,13:00:00,0.0387,2.0,3.3,59.3,77.13,264.0,6.0
2020/07/14,14:00:00,0.0378,1.9,2.7,61.1,76.26,265.0,6.0
2020/07/14,15:00:00,0.0359,1.8,2.4,62.6,75.26,267.0,6.0
2020/07/14,16:00:00,0.0337,1.8,2.4,65.3,73.62,275.0,7.0
2020/07/14,17:00:00,0.0314,1.5,1.8,70.2,71.01,275.0,7.0
2020/07/14,18:00:00,0.0297,1.3,1.9,74.0,68.42,272.0,6.0
2020/07/14,19:00:00,0.0287,1.1,2.7,78.2,66.35,280.0,5.0
2020/07/14,20:00:00,0.0281,1.2,2.7,80.3,65.57,285.0,4.0
2020/07/14,21:00:00,0.0287,1.1,2.4,81.4,65.0,290.0,3.0
2020/07/14,22:00:00,0.0288,1.2,2.7,82.2,64.65,288.0,2.0
2020/07/14,23:00:00,0.0286,1.1,3.0,81.6,64.89,280.0,2.0
2020/07/15,00:00:00,0.0263,1.2,3.3,80.6,65.48,0.0,0.0
2020/07/15,01:00:00,0.0247,1.2,4.5,79.0,65.78,244.0,1.0
2020/07/15,02:00:00,0.0245,1.2,4.4,77.1,66.22,0.0,0.0
2020/07/15,03:00:00,0.0245,1.3,4.5,74.1,66.44,0.0,0.0
2020/07/15,04:00:00,0.0275,1.6,4.0,71.4,66.61,149.0,1.0
2020/07/15,05:00:00,0.0285,1.4,3.9,71.3,66.49,142.0,3.0
2020/07/15,06:00:00,0.0295,6.0,4.2,70.5,66.63,154.0,3.0
2020/07/15,07:00:00,0.0312,1.8,3.5,68.0,67.68,137.0,2.0
2020/07/15,08:00:00,0.0325,2.7,4.1000000000000005,63.4,69.68,173.0,2.0
2020/07/15,09:00:00,0.0351,3.1,5.2,58.1,71.97,199.0,3.0
2020/07/15,10:00:00,0.0393,3.2,6.7,50.9,74.48,234.0,1.0
2020/07/15,11:00:00,0.0398,3.3,7.5,50.9,76.51,259.0,4.0
2020/07/15,12:00:00,0.0408,2.4,4.8999999999999995,53.7,76.18,266.0,6.0
2020/07/15,13:00:00,0.0421,1.9,3.4,55.6,75.6,263.0,7.0
2020/07/15,14:00:00,0.0376,1.7,2.3,57.2,74.7,271.0,7.0
2020/07/15,15:00:00,0.0364,1.8,2.4,59.8,73.84,276.0,7.0
2020/07/15,16:00:00,0.0342,1.8,2.1,64.7,71.88,278.0,7.0
2020/07/15,17:00:00,0.0321,1.5,2.0,67.3,70.35,285.0,6.0
2020/07/15,18:00:00,0.0294,1.3,2.3,71.7,67.99,281.0,6.0
2020/07/15,19:00:00,0.0276,1.2,2.1,76.3,66.18,272.0,5.0
2020/07/15,20:00:00,0.0261,1.1,2.4,78.4,65.42,276.0,4.0
2020/07/15,21:00:00,0.0253,1.2,2.7,79.7,64.97,286.0,4.0
2020/07/15,22:00:00,0.0243,1.1,2.9,81.3,64.61,286.0,3.0
2020/07/15,23:00:00,0.0246,1.1,2.1,83.1,63.89,273.0,3.0
2020/07/16,00:00:00,0.0236,1.1,2.3,83.9,63.28,285.0,3.0
2020/07/16,01:00:00,0.0223,1.1,2.3,84.2,62.97,283.0,2.0
2020/07/16,02:00:00,0.0195,1.2,4.0,84.7,62.74,292.0,2.0
2020/07/16,03:00:00,0.0166,1.1,6.0,83.6,63.24,318.0,2.0
2020/07/16,04:00:00,0.0159,1.3,8.5,82.7,63.71,334.0,2.0
2020/07/16,05:00:00,0.0164,1.6,8.3,82.6,63.94,0.0,1.0
2020/07/16,06:00:00,0.0176,1.9,7.9,81.3,64.45,123.0,1.0
2020/07/16,07:00:00,0.0187,3.0,8.8,76.9,65.69,0.0,0.0
2020/07/16,08:00:00,0.0197,4.6,10.5,72.2,67.23,0.0,1.0
2020/07/16,09:00:00,0.0232,7.8,12.4,64.3,70.78,0.0,1.0
2020/07/16,10:00:00,0.0306,7.3,13.899999999999999,56.9,74.25,254.0,2.0
2020/07/16,11:00:00,0.0416,2.6,6.0,54.7,75.65,254.0,5.0
2020/07/16,12:00:00,0.043,2.1,4.3,54.2,75.6,262.0,5.0
2020/07/16,13:00:00,0.0414,1.9,3.1,53.5,75.55,268.0,6.0
2020/07/16,14:00:00,0.041,1.7,2.4,55.9,74.91,270.0,6.0
2020/07/16,15:00:00,0.0401,1.8,2.5,58.6,74.2,266.0,6.0
2020/07/16,16:00:00,0.0373,1.7,2.3,60.8,73.04,271.0,6.0
2020/07/16,17:00:00,0.0357,1.6,2.2,63.9,71.48,275.0,6.0
2020/07/16,18:00:00,0.0332,1.3,3.0,68.4,69.67,275.0,5.0
2020/07/16,19:00:00,0.0322,1.1,3.2,75.1,67.51,274.0,5.0
2020/07/16,20:00:00,0.0311,1.1,2.8,77.4,66.52,284.0,4.0
2020/07/16,21:00:00,0.0279,1.1,3.8,79.3,66.12,286.0,4.0
2020/07/16,22:00:00,0.0256,1.3,3.7,80.5,65.62,295.0,3.0
2020/07/16,23:00:00,0.023,1.2,3.9,81.6,65.22,311.0,2.0
2020/07/17,00:00:00,0.0176,1.4,7.5,82.3,64.96,305.0,1.0
2020/07/17,01:00:00,0.0202,1.2,4.7,82.8,64.84,300.0,2.0
2020/07/17,02:00:00,0.0203,1.3,4.6,81.5,65.31,298.0,2.0
2020/07/17,03:00:00,0.0219,1.2,3.8,80.8,65.6,299.0,2.0
2020/07/17,04:00:00,0.0145,1.4,9.299999999999999,80.3,65.54,36.0,2.0
2020/07/17,05:00:00,0.013,1.8,11.299999999999999,80.2,65.66,36.0,2.0
2020/07/17,06:00:00,0.0164,2.4,10.5,78.6,66.41,322.0,1.0
2020/07/17,07:00:00,0.0196,3.2,9.700000000000001,75.9,67.57,0.0,1.0
2020/07/17,08:00:00,0.0236,4.1000000000000005,9.6,72.2,68.89,249.0,2.0
2020/07/17,09:00:00,0.0302,4.2,8.6,67.3,71.14,255.0,2.0
2020/07/17,10:00:00,0.035,4.6,10.1,61.1,74.35,234.0,2.0
2020/07/17,11:00:00,0.0423,2.5,5.5,56.3,76.36,267.0,4.0
2020/07/17,12:00:00,0.0445,1.8,3.6,54.8,76.89,270.0,5.0
2020/07/17,13:00:00,0.0405,1.6,2.7,54.6,76.56,271.0,6.0
2020/07/17,14:00:00,0.0394,1.7,2.5,55.3,76.17,269.0,6.0
2020/07/17,15:00:00,0.0364,1.7,2.3,59.6,74.67,275.0,7.0
2020/07/17,16:00:00,0.0352,1.7,2.4,62.7,73.34,274.0,7.0
2020/07/17,17:00:00,0.0327,1.5,2.5,65.8,71.9,276.0,7.0
2020/07/17,18:00:00,0.0277,1.4,3.0,68.7,70.26,271.0,6.0
2020/07/17,19:00:00,0.0268,1.1,2.7,76.0,67.74,276.0,6.0
2020/07/17,20:00:00,0.0246,1.1,3.7,79.4,66.67,276.0,4.0
2020/07/17,21:00:00,0.0228,1.2,3.8,80.4,66.12,279.0,4.0
2020/07/17,22:00:00,0.023,1.1,2.2,81.5,65.48,276.0,3.0
2020/07/17,23:00:00,0.0227,1.2,1.7,83.6,64.98,289.0,3.0
2020/07/18,00:00:00,0.0208,1.2,2.5,84.0,64.61,293.0,2.0
2020/07/18,01:00:00,0.0205,1.1,2.7,82.6,64.13,281.0,2.0
2020/07/18,02:00:00,0.0199,1.7,2.5,84.1,63.56,300.0,2.0
2020/07/18,03:00:00,0.019,1.3,3.2,85.1,63.25,296.0,2.0
2020/07/18,04:00:00,0.0179,1.3,4.0,85.9,63.04,282.0,1.0
2020/07/18,05:00:00,0.0158,1.7,5.6,84.5,63.48,293.0,1.0
2020/07/18,06:00:00,0.021,3.5,4.8999999999999995,78.5,65.66,280.0,3.0
2020/07/18,07:00:00,0.023,3.0,4.0,74.5,68.16,271.0,3.0
2020/07/18,08:00:00,0.0268,2.7,3.4,70.8,70.0,258.0,3.0
2020/07/18,09:00:00,0.0323,2.1,2.5,64.7,71.69,264.0,5.0
2020/07/18,10:00:00,0.0362,1.7,2.0,62.6,72.49,268.0,5.0
2020/07/18,11:00:00,0.0393,1.7,2.5,60.0,73.99,276.0,5.0
2020/07/18,12:00:00,0.0393,1.7,2.3,56.9,75.61,272.0,5.0
2020/07/18,13:00:00,0.0356,1.7,1.9,57.7,75.65,270.0,6.0
2020/07/18,14:00:00,0.0339,1.7,1.8,58.7,75.43,279.0,7.0
2020/07/18,15:00:00,0.0336,1.8,2.1,60.8,74.09,280.0,7.0
2020/07/18,16:00:00,0.0337,1.7,1.9,63.4,72.47,274.0,8.0
2020/07/18,17:00:00,0.0289,1.5,1.4,67.6,70.54,273.0,7.0
2020/07/18,18:00:00,0.0255,1.4,3.4,72.2,68.78,289.0,6.0
2020/07/18,19:00:00,0.0242,1.2,2.6,79.0,66.4,278.0,6.0
2020/07/18,20:00:00,0.0239,1.2,2.0,80.4,65.37,276.0,5.0
2020/07/18,21:00:00,0.022,1.1,1.8,82.3,64.94,279.0,4.0
2020/07/18,22:00:00,0.021,1.2,1.6,82.4,64.54,287.0,4.0
2020/07/18,23:00:00,0.0196,1.1,2.4,83.3,64.09,287.0,3.0
2020/07/19,00:00:00,0.018,1.2,3.1,86.3,63.38,287.0,3.0
2020/07/19,01:00:00,0.0182,1.2,3.0,87.2,62.99,289.0,2.0
2020/07/19,02:00:00,0.0147,1.3,4.1000000000000005,88.2,62.43,20.0,1.0
2020/07/19,03:00:00,0.0118,1.3,5.0,88.6,61.97,0.0,1.0
2020/07/19,04:00:00,0.0091,1.6,6.3,88.4,62.01,0.0,1.0
2020/07/19,05:00:00,0.0144,1.5,4.3,88.3,62.5,274.0,2.0
2020/07/19,06:00:00,0.0161,2.3,4.5,86.8,63.17,267.0,2.0
2020/07/19,07:00:00,0.0184,3.5,5.0,81.5,65.07,285.0,1.0
2020/07/19,08:00:00,0.0231,3.7,4.6,73.3,67.79,246.0,3.0
2020/07/19,09:00:00,0.032,3.4,4.7,61.5,72.5,240.0,2.0
2020/07/19,10:00:00,0.0352,2.2,3.4,57.1,74.61,266.0,5.0
2020/07/19,11:00:00,0.038,1.7,2.4,58.2,73.58,268.0,7.0
2020/07/19,12:00:00,0.0357,1.6,1.8,60.1,72.29,280.0,7.0
2020/07/19,13:00:00,0.0335,1.8,2.1,58.6,72.92,274.0,7.0
2020/07/19,14:00:00,0.0317,1.6,1.3,61.3,72.32,283.0,8.0
2020/07/19,15:00:00,0.0288,1.7,1.3,63.6,71.71,278.0,8.0
2020/07/19,16:00:00,0.0271,1.7,1.3,66.7,70.15,277.0,7.0
2020/07/19,17:00:00,0.0271,1.5,1.5,70.3,68.81,286.0,6.0
2020/07/19,18:00:00,0.0259,1.3,2.4,75.0,67.19,274.0,5.0
2020/07/19,19:00:00,0.024,1.2,3.1,77.1,65.45,271.0,4.0
2020/07/19,20:00:00,0.024,1.4,2.7,76.7,64.84,282.0,4.0
2020/07/19,21:00:00,0.0189,1.1,3.4,80.8,63.96,281.0,3.0
2020/07/19,22:00:00,0.0144,1.2,4.7,83.4,63.41,290.0,3.0
2020/07/19,23:00:00,0.0154,1.3,3.2,85.1,63.08,293.0,3.0
2020/07/20,00:00:00,0.0159,1.2,2.7,87.2,63.04,269.0,3.0
2020/07/20,01:00:00,0.0158,1.2,2.9,84.9,63.3,233.0,3.0
2020/07/20,02:00:00,0.009,1.4,7.9,86.7,62.65,171.0,2.0
2020/07/20,03:00:00,0.0158,1.2,3.4,85.9,62.58,229.0,2.0
2020/07/20,04:00:00,0.0135,1.4,4.8,86.6,62.49,276.0,1.0
2020/07/20,05:00:00,0.0127,1.8,5.8,85.3,62.95,0.0,0.0
2020/07/20,06:00:00,0.0119,5.0,7.7,79.3,65.48,0.0,1.0
2020/07/20,07:00:00,0.0129,8.7,9.9,72.4,68.26,105.0,1.0
2020/07/20,08:00:00,0.019,8.7,11.0,64.8,71.05,134.0,2.0
2020/07/20,09:00:00,0.0192,11.1,13.6,62.0,72.87,180.0,3.0
2020/07/20,10:00:00,0.0239,9.2,13.299999999999999,58.0,74.63,183.0,3.0
2020/07/20,11:00:00,0.0294,7.1000000000000005,12.6,53.1,76.8,211.0,3.0
2020/07/20,12:00:00,0.0325,4.1000000000000005,7.7,54.7,76.82,267.0,6.0
2020/07/20,13:00:00,0.0348,2.5,4.2,56.0,75.97,275.0,6.0
2020/07/20,14:00:00,0.035,2.4,3.7,56.6,75.37,269.0,6.0
2020/07/20,15:00:00,0.0334,2.3,3.7,57.4,75.1,274.0,6.0
2020/07/20,16:00:00,0.0297,2.1,3.4,60.3,74.07,275.0,6.0
2020/07/20,17:00:00,0.0294,1.8,3.1,62.6,72.08,273.0,6.0
2020/07/20,18:00:00,0.0284,1.4,3.3,63.6,69.34,275.0,6.0
2020/07/20,19:00:00,0.0227,1.2,4.4,72.6,67.13,277.0,5.0
2020/07/20,20:00:00,0.0211,1.2,4.0,80.1,65.7,278.0,4.0
2020/07/20,21:00:00,0.0222,1.2,2.7,82.2,64.73,275.0,3.0
2020/07/20,22:00:00,0.022,1.2,3.0,78.6,64.43,266.0,3.0
2020/07/20,23:00:00,0.0198,1.3,3.8,79.9,64.0,293.0,2.0
2020/07/21,00:00:00,0.0174,1.5,3.9,83.1,63.72,315.0,1.0
2020/07/21,01:00:00,0.0173,1.2,4.2,83.7,63.79,0.0,1.0
2020/07/21,02:00:00,0.0101,1.6,9.0,84.1,63.46,0.0,0.0
2020/07/21,03:00:00,0.008,1.6,10.0,84.5,63.09,0.0,0.0
2020/07/21,04:00:00,0.0083,1.7,10.6,81.2,62.83,0.0,1.0
2020/07/21,05:00:00,0.0085,3.3,13.2,82.1,63.18,0.0,1.0
2020/07/21,06:00:00,0.0119,6.8999999999999995,12.1,76.5,65.88,0.0,1.0
2020/07/21,07:00:00,0.0158,6.3,9.2,75.3,67.16,150.0,2.0
2020/07/21,08:00:00,0.0196,6.6,9.0,68.6,70.39,144.0,1.0
2020/07/21,09:00:00,0.0208,9.4,12.200000000000001,63.3,72.84,141.0,3.0
2020/07/21,10:00:00,0.0305,4.4,7.2,62.6,73.55,167.0,4.0
2020/07/21,11:00:00,0.034,4.8999999999999995,9.700000000000001,57.5,76.26,229.0,3.0
2020/07/21,12:00:00,0.0352,3.9,7.6,55.1,77.68,264.0,5.0
2020/07/21,13:00:00,0.0399,2.7,5.5,53.4,78.76,259.0,4.0
2020/07/21,14:00:00,0.0384,2.4,4.8,54.4,78.34,275.0,6.0
2020/07/21,15:00:00,0.0327,2.1,2.7,62.3,73.88,270.0,7.0
2020/07/21,16:00:00,0.034,1.8,2.7,66.6,70.83,276.0,8.0
2020/07/21,17:00:00,0.0318,1.6,3.3,73.0,68.14,275.0,7.0
2020/07/21,18:00:00,0.0258,1.4,4.2,78.2,66.44,287.0,5.0
2020/07/21,19:00:00,0.0218,1.4,4.3,75.3,65.2,289.0,4.0
2020/07/21,20:00:00,0.0203,1.1,3.3,79.8,64.48,278.0,4.0
2020/07/21,21:00:00,0.02,1.1,2.3,83.7,63.61,281.0,4.0
2020/07/21,22:00:00,0.0157,1.2,3.2,84.9,62.51,281.0,3.0
2020/07/21,23:00:00,0.0152,1.3,3.7,87.6,60.77,283.0,3.0
2020/07/22,00:00:00,0.0135,1.3,4.5,89.8,60.61,326.0,1.0
2020/07/22,01:00:00,0.0126,1.3,5.2,88.7,60.96,290.0,1.0
2020/07/22,02:00:00,0.0085,1.4,9.1,89.5,60.62,345.0,1.0
2020/07/22,03:00:00,0.0065,1.5,11.1,89.2,60.97,339.0,2.0
2020/07/22,04:00:00,NA,NA,NA,86.5,62.12,0.0,1.0
2020/07/22,05:00:00,NA,NA,NA,NA,NA,NA,NA
2020/07/22,06:00:00,0.0082,2.3,13.6,87.9,62.83,0.0,1.0
2020/07/22,07:00:00,0.0143,3.3,11.6,86.6,63.78,147.0,1.0
2020/07/22,08:00:00,0.0233,2.0,6.6,85.7,64.34,176.0,3.0
2020/07/22,09:00:00,0.0274,2.6,7.4,80.8,65.81,174.0,2.0
2020/07/22,10:00:00,0.0312,2.7,6.6,76.0,67.57,177.0,2.0
2020/07/22,11:00:00,0.0361,3.1,5.6,69.8,70.06,191.0,3.0
2020/07/22,12:00:00,0.036,4.5,8.8,62.2,73.59,248.0,3.0
2020/07/22,13:00:00,0.0394,2.5,4.7,61.8,73.36,267.0,5.0
2020/07/22,14:00:00,0.0367,2.0,3.2,60.9,73.17,260.0,6.0
2020/07/22,15:00:00,0.0325,1.9,2.5,61.8,71.33,272.0,7.0
2020/07/22,16:00:00,0.0309,1.9,2.3,62.8,70.13,277.0,6.0
2020/07/22,17:00:00,0.0276,1.7,2.2,65.1,68.87,274.0,5.0
2020/07/22,18:00:00,0.0257,1.4,2.1,71.8,66.02,277.0,5.0
2020/07/22,19:00:00,0.0252,1.2,2.7,77.6,63.69,274.0,4.0
2020/07/22,20:00:00,0.0271,1.1,3.7,80.7,62.8,288.0,4.0
2020/07/22,21:00:00,0.0284,1.1,4.2,82.6,62.41,287.0,3.0
2020/07/22,22:00:00,0.0275,1.2,3.7,83.0,61.96,266.0,2.0
2020/07/22,23:00:00,0.0271,1.0,4.0,83.1,61.96,282.0,2.0
2020/07/23,00:00:00,0.0256,1.2,4.2,81.7,62.64,0.0,1.0
2020/07/23,01:00:00,0.0254,1.0,4.3,79.9,63.22,168.0,1.0
2020/07/23,02:00:00,0.029,1.2,2.0,78.7,63.63,143.0,2.0
2020/07/23,03:00:00,0.0297,1.1,1.4,75.9,64.07,173.0,2.0
2020/07/23,04:00:00,0.028,1.2,3.1,73.8,64.17,188.0,3.0
2020/07/23,05:00:00,0.0258,1.5,6.7,73.4,63.94,212.0,3.0
2020/07/23,06:00:00,0.0256,2.0,6.8999999999999995,73.7,64.41,191.0,3.0
2020/07/23,07:00:00,0.0284,1.5,3.7,76.8,64.61,177.0,3.0
2020/07/23,08:00:00,0.0278,1.8,4.2,78.2,64.98,156.0,2.0
2020/07/23,09:00:00,0.029,1.8,3.9,75.7,65.94,158.0,2.0
2020/07/23,10:00:00,0.0303,2.2,3.9,70.9,67.53,146.0,1.0
2020/07/23,11:00:00,0.0325,2.4,4.3,66.0,69.82,173.0,2.0
2020/07/23,12:00:00,0.0365,3.0,5.3,60.4,72.32,171.0,2.0
2020/07/23,13:00:00,0.0368,4.2,8.5,55.5,74.54,210.0,3.0
2020/07/23,14:00:00,0.0364,3.4,6.6,53.1,75.57,251.0,5.0
2020/07/23,15:00:00,0.0346,2.2,3.6,55.4,74.1,267.0,6.0
2020/07/23,16:00:00,0.0294,1.9,2.3,60.0,71.82,266.0,6.0
2020/07/23,17:00:00,0.0272,1.7,2.1,65.4,69.63,280.0,6.0
2020/07/23,18:00:00,0.0237,1.4,2.3,71.4,67.08,276.0,5.0
2020/07/23,19:00:00,0.0218,1.3,3.0,75.4,65.04,278.0,4.0
2020/07/23,20:00:00,0.0249,1.1,3.6,76.0,64.5,279.0,3.0
2020/07/23,21:00:00,0.0294,1.1,3.2,76.5,63.89,273.0,3.0
2020/07/23,22:00:00,0.0281,1.2,3.1,80.5,63.01,279.0,3.0
2020/07/23,23:00:00,0.027,1.2,2.1,82.5,62.33,282.0,2.0
2020/07/24,00:00:00,0.0204,1.2,5.0,83.7,61.91,0.0,1.0
2020/07/24,01:00:00,0.02,1.2,4.8999999999999995,83.2,62.38,0.0,0.0
2020/07/24,02:00:00,0.0181,1.2,6.8999999999999995,82.4,62.82,21.0,1.0
2020/07/24,03:00:00,0.0186,1.3,6.2,80.5,63.65,0.0,1.0
2020/07/24,04:00:00,0.0188,1.3,5.8999999999999995,79.8,63.7,97.0,2.0
2020/07/24,05:00:00,0.0172,3.6,8.1,78.7,63.89,79.0,1.0
2020/07/24,06:00:00,0.0203,2.8,5.8,75.8,64.66,132.0,1.0
2020/07/24,07:00:00,0.02,2.3,6.6,73.5,65.58,0.0,1.0
2020/07/24,08:00:00,0.0244,3.0,6.0,70.0,67.18,165.0,2.0
2020/07/24,09:00:00,0.0296,2.6,4.1000000000000005,66.0,69.42,205.0,2.0
2020/07/24,10:00:00,0.0316,3.8,6.5,62.7,71.29,231.0,2.0
2020/07/24,11:00:00,0.0293,5.8,9.9,59.6,73.66,218.0,4.0
2020/07/24,12:00:00,0.0316,5.5,10.200000000000001,56.8,75.39,194.0,5.0
2020/07/24,13:00:00,0.0372,2.9,5.3,55.6,75.52,240.0,6.0
2020/07/24,14:00:00,0.0384,1.9,2.9,56.1,74.97,269.0,6.0
2020/07/24,15:00:00,0.035,1.8,2.2,59.9,73.53,274.0,6.0
2020/07/24,16:00:00,0.0353,1.7,2.6,61.7,72.49,271.0,6.0
2020/07/24,17:00:00,0.0324,1.5,2.1,64.9,70.47,275.0,6.0
2020/07/24,18:00:00,0.029,1.4,2.5,69.5,68.05,275.0,6.0
2020/07/24,19:00:00,0.0244,1.3,3.8,76.0,66.1,275.0,5.0
2020/07/24,20:00:00,0.025,1.2,3.8,79.9,65.11,281.0,4.0
2020/07/24,21:00:00,0.0238,1.3,4.5,81.5,64.35,296.0,2.0
2020/07/24,22:00:00,0.0192,1.6,8.3,83.4,63.72,306.0,2.0
2020/07/24,23:00:00,0.0198,1.3,6.6,84.6,63.17,285.0,2.0
2020/07/25,00:00:00,0.0198,1.2,4.4,86.1,62.51,296.0,1.0
2020/07/25,01:00:00,0.0186,1.3,4.7,86.3,62.09,0.0,1.0
2020/07/25,02:00:00,0.0087,1.5,14.8,85.8,62.42,342.0,1.0
2020/07/25,03:00:00,0.0122,1.3,10.0,84.4,63.01,10.0,1.0
2020/07/25,04:00:00,0.0146,1.4,7.6,83.2,63.73,0.0,0.0
2020/07/25,05:00:00,0.0171,1.3,6.8999999999999995,81.8,64.24,0.0,1.0
2020/07/25,06:00:00,0.0211,2.0,6.1000000000000005,80.4,64.59,108.0,2.0
2020/07/25,07:00:00,0.0221,2.1,6.2,78.1,65.54,0.0,0.0
2020/07/25,08:00:00,0.0248,2.9,6.8,74.2,67.11,0.0,1.0
2020/07/25,09:00:00,0.032,3.4,7.1000000000000005,67.1,70.34,259.0,2.0
2020/07/25,10:00:00,0.0425,3.2,8.6,60.0,73.84,243.0,2.0
2020/07/25,11:00:00,0.0518,2.3,7.4,54.3,77.15,264.0,4.0
2020/07/25,12:00:00,0.0512,1.7,4.5,54.8,76.96,262.0,6.0
2020/07/25,13:00:00,0.0467,1.5,3.1,56.2,75.8,272.0,7.0
2020/07/25,14:00:00,0.0426,1.5,2.2,58.6,74.7,266.0,7.0
2020/07/25,15:00:00,0.0386,1.5,2.0,60.6,73.99,274.0,7.0
2020/07/25,16:00:00,0.0348,1.6,1.9,64.1,72.42,276.0,6.0
2020/07/25,17:00:00,0.0351,1.5,2.1,68.6,70.25,282.0,6.0
2020/07/25,18:00:00,0.0309,1.3,3.4,74.8,67.49,286.0,6.0
2020/07/25,19:00:00,0.0264,1.2,3.5,81.7,65.28,285.0,5.0
2020/07/25,20:00:00,0.0247,1.2,3.6,85.9,63.7,287.0,4.0
2020/07/25,21:00:00,0.022,1.4,5.3,86.4,62.91,314.0,2.0
2020/07/25,22:00:00,0.0217,1.3,3.8,85.7,62.81,277.0,3.0
