date,time,ozone_fontana,no_fontana,no2_fontana,RH_fontana,TEMP_fontana,WINDIR_fontana,WINDSPEED_fontana
2020/06/10,11:00:00,0.0641,1.2,7.9,8.3,93.03,276.0,3.0
2020/06/10,12:00:00,0.0613,1.1,5.8999999999999995,7.3,95.02,233.0,3.0
2020/06/10,13:00:00,0.0641,0.7,5.1000000000000005,7.2,96.09,226.0,3.0
2020/06/10,14:00:00,0.0735,0.5,5.1000000000000005,8.0,96.6,249.0,5.0
2020/06/10,15:00:00,0.0746,0.5,5.8999999999999995,9.1,95.46,256.0,9.0
2020/06/10,16:00:00,0.0728,0.6,8.3,10.3,93.98,252.0,9.0
2020/06/10,17:00:00,0.0823,0.4,10.8,11.1,91.81,259.0,8.0
2020/06/10,18:00:00,0.0704,0.1,11.1,10.9,88.4,253.0,8.0
2020/06/10,19:00:00,0.0568,0.1,18.3,15.0,84.18,249.0,5.0
2020/06/10,20:00:00,0.0469,0.2,19.8,18.2,80.87,236.0,2.0
2020/06/10,21:00:00,0.0423,0.1,19.7,20.8,78.2,299.0,1.0
2020/06/10,22:00:00,0.0162,0.4,37.1,27.6,73.42,36.0,3.0
2020/06/10,23:00:00,0.0172,0.5,33.0,29.3,71.69,12.0,3.0
2020/06/11,00:00:00,0.0232,0.4,22.599999999999998,30.4,70.58,16.0,4.0
2020/06/11,01:00:00,0.0245,0.3,24.2,30.4,69.62,21.0,3.0
2020/06/11,02:00:00,0.0149,0.9,31.6,32.4,68.58,54.0,1.0
2020/06/11,03:00:00,0.0091,2.7,33.4,37.3,66.51,17.0,2.0
2020/06/11,04:00:00,0.0089,2.3,38.699999999999996,34.7,65.9,18.0,3.0
2020/06/11,05:00:00,0.0082,13.799999999999999,38.9,34.4,67.54,25.0,2.0
2020/06/11,06:00:00,0.0226,10.5,32.5,29.2,73.04,347.0,2.0
2020/06/11,07:00:00,0.0478,2.9,16.0,20.8,78.95,258.0,1.0
2020/06/11,08:00:00,0.0412,10.1,32.800000000000004,18.4,81.77,208.0,3.0
2020/06/11,09:00:00,0.0579,4.5,23.5,15.8,85.14,229.0,3.0
2020/06/11,10:00:00,0.0685,3.1,19.900000000000002,14.2,88.29,256.0,4.0
2020/06/11,11:00:00,0.0882,0.9,10.8,13.5,90.88,254.0,5.0
2020/06/11,12:00:00,0.0926,0.6,9.9,13.7,92.36,264.0,6.0
2020/06/11,13:00:00,0.0975,0.5,8.3,15.5,92.46,261.0,8.0
2020/06/11,14:00:00,0.0819,0.5,7.0,15.6,92.0,256.0,9.0
2020/06/11,15:00:00,0.0767,0.5,6.8,15.0,90.96,258.0,8.0
2020/06/11,16:00:00,0.0808,0.4,7.0,15.7,90.33,262.0,7.0
2020/06/11,17:00:00,0.0754,0.3,8.9,18.8,87.91,254.0,7.0
2020/06/11,18:00:00,0.0576,0.2,11.700000000000001,21.1,84.38,251.0,6.0
2020/06/11,19:00:00,0.041,0.3,18.1,29.8,79.96,247.0,5.0
2020/06/11,20:00:00,0.0304,0.3,19.900000000000002,38.3,77.17,267.0,3.0
2020/06/11,21:00:00,0.0293,0.2,14.5,44.4,74.55,279.0,2.0
2020/06/11,22:00:00,0.0159,1.2,22.700000000000003,48.9,72.22,245.0,3.0
2020/06/11,23:00:00,0.0127,0.6,23.5,56.8,68.96,234.0,2.0
2020/06/12,00:00:00,0.0057,3.3,28.9,59.2,66.82,205.0,1.0
2020/06/12,01:00:00,0.0062,1.9,25.3,68.2,64.75,217.0,1.0
2020/06/12,02:00:00,0.0033,4.8,23.400000000000002,74.5,62.63,0.0,0.0
2020/06/12,03:00:00,0.0031,4.2,21.1,77.4,61.58,21.0,1.0
2020/06/12,04:00:00,0.003,10.9,23.3,74.9,61.34,68.0,2.0
2020/06/12,05:00:00,0.005,24.2,25.8,60.8,63.89,17.0,1.0
2020/06/12,06:00:00,0.0109,25.0,28.6,58.4,66.77,221.0,2.0
2020/06/12,07:00:00,0.012,34.2,33.0,62.8,68.5,238.0,2.0
2020/06/12,08:00:00,0.0233,16.8,28.2,53.8,71.61,226.0,3.0
2020/06/12,09:00:00,0.0344,11.5,28.400000000000002,42.0,76.45,243.0,3.0
2020/06/12,10:00:00,0.0531,3.8,17.6,35.0,79.76,258.0,6.0
2020/06/12,11:00:00,0.0698,1.3,10.5,30.1,81.59,258.0,6.0
2020/06/12,12:00:00,0.0733,0.8,8.200000000000001,24.1,83.63,260.0,8.0
2020/06/12,13:00:00,0.0704,0.6,6.5,24.8,83.53,265.0,8.0
2020/06/12,14:00:00,0.0634,0.8,5.1000000000000005,22.7,82.76,267.0,10.0
2020/06/12,15:00:00,0.0577,0.8,5.0,26.5,81.44,267.0,9.0
2020/06/12,16:00:00,0.0478,0.8,4.8999999999999995,29.9,79.34,262.0,8.0
2020/06/12,17:00:00,0.0427,1.0,6.5,30.2,77.46,258.0,8.0
2020/06/12,18:00:00,0.0394,0.6,10.8,42.5,73.35,253.0,7.0
2020/06/12,19:00:00,0.0339,0.7,13.700000000000001,59.0,68.86,240.0,5.0
2020/06/12,20:00:00,0.0307,0.3,13.100000000000001,68.0,66.11,249.0,4.0
2020/06/12,21:00:00,0.0252,0.5,19.099999999999998,71.2,64.78,270.0,3.0
2020/06/12,22:00:00,0.0282,0.4,12.0,73.3,63.53,256.0,3.0
2020/06/12,23:00:00,0.0242,0.4,12.9,74.9,62.66,265.0,1.0
2020/06/13,00:00:00,0.0153,0.8,21.6,77.1,61.98,254.0,2.0
2020/06/13,01:00:00,0.0104,1.9,27.0,80.0,60.83,271.0,2.0
2020/06/13,02:00:00,0.0124,0.9,17.2,81.6,59.78,0.0,1.0
2020/06/13,03:00:00,0.0092,2.4,22.1,83.8,59.12,173.0,2.0
2020/06/13,04:00:00,0.0109,1.4,18.700000000000003,86.3,58.21,264.0,1.0
2020/06/13,05:00:00,0.009,4.1000000000000005,18.700000000000003,86.1,58.51,0.0,1.0
2020/06/13,06:00:00,0.0183,6.1000000000000005,16.6,80.1,61.19,0.0,0.0
2020/06/13,07:00:00,0.0239,8.200000000000001,17.8,72.3,63.5,209.0,2.0
2020/06/13,08:00:00,0.0321,5.7,14.6,65.1,65.92,239.0,3.0
2020/06/13,09:00:00,0.0433,2.4,9.700000000000001,58.2,68.6,243.0,3.0
2020/06/13,10:00:00,0.0522,1.3,7.6,49.8,71.41,240.0,3.0
2020/06/13,11:00:00,0.0542,0.5,5.1000000000000005,42.3,74.33,260.0,4.0
2020/06/13,12:00:00,0.0565,0.4,4.2,37.2,75.81,268.0,5.0
2020/06/13,13:00:00,0.0607,0.3,4.2,34.7,77.32,253.0,6.0
2020/06/13,14:00:00,0.0647,0.3,4.4,35.0,78.3,255.0,7.0
2020/06/13,15:00:00,0.0622,0.3,4.2,41.8,77.16,252.0,9.0
2020/06/13,16:00:00,0.0597,0.3,4.5,42.1,75.6,263.0,8.0
2020/06/13,17:00:00,0.0519,0.3,4.8,36.0,73.78,259.0,6.0
2020/06/13,18:00:00,0.0436,0.2,5.8999999999999995,40.4,71.34,258.0,6.0
2020/06/13,19:00:00,0.0381,0.1,7.6,43.9,69.1,266.0,6.0
2020/06/13,20:00:00,0.0309,0.4,8.9,49.8,66.94,268.0,4.0
2020/06/13,21:00:00,0.0299,0.3,8.7,51.9,65.47,283.0,3.0
2020/06/13,22:00:00,0.024,0.4,8.6,54.6,64.03,333.0,1.0
2020/06/13,23:00:00,0.02,0.4,9.0,56.9,63.36,0.0,0.0
2020/06/14,00:00:00,0.0135,0.5,14.8,60.4,62.35,274.0,2.0
2020/06/14,01:00:00,0.0115,1.6,16.9,64.2,61.12,251.0,1.0
2020/06/14,02:00:00,0.011,1.7,16.6,68.1,60.23,165.0,1.0
2020/06/14,03:00:00,0.0081,1.7,17.3,73.5,58.82,0.0,1.0
2020/06/14,04:00:00,0.0069,1.6,15.2,73.8,57.49,348.0,1.0
2020/06/14,05:00:00,0.0104,3.7,14.5,67.9,58.73,296.0,1.0
2020/06/14,06:00:00,0.0292,1.4,5.5,66.9,61.05,272.0,3.0
2020/06/14,07:00:00,0.0362,1.3,5.6,62.7,63.21,236.0,2.0
2020/06/14,08:00:00,0.0404,1.4,5.8999999999999995,57.7,65.72,232.0,2.0
2020/06/14,09:00:00,0.0457,1.3,5.8,51.8,68.44,234.0,2.0
2020/06/14,10:00:00,0.0537,1.9,5.7,43.8,71.37,226.0,2.0
2020/06/14,11:00:00,0.0596,0.5,4.6,38.0,74.27,225.0,4.0
2020/06/14,12:00:00,0.0613,0.3,3.7,35.2,77.25,241.0,3.0
2020/06/14,13:00:00,0.0609,0.3,3.8,35.6,79.5,242.0,5.0
2020/06/14,14:00:00,0.0612,0.5,3.7,34.1,80.47,259.0,6.0
2020/06/14,15:00:00,0.0614,0.2,3.7,37.9,80.42,266.0,7.0
2020/06/14,16:00:00,0.0612,0.3,4.4,40.1,79.26,261.0,7.0
2020/06/14,17:00:00,0.0586,0.3,4.5,41.1,77.45,259.0,7.0
2020/06/14,18:00:00,0.0491,0.2,7.4,45.1,75.01,252.0,6.0
2020/06/14,19:00:00,0.0422,0.1,8.200000000000001,51.6,72.14,250.0,6.0
2020/06/14,20:00:00,0.0357,0.2,10.7,54.9,70.33,245.0,4.0
2020/06/14,21:00:00,0.0304,0.3,14.4,58.0,68.68,239.0,3.0
2020/06/14,22:00:00,0.0244,0.5,16.8,60.7,67.4,241.0,2.0
2020/06/14,23:00:00,0.0238,0.3,15.4,62.8,66.18,252.0,2.0
2020/06/15,00:00:00,0.0133,0.6,22.700000000000003,64.3,65.17,310.0,1.0
2020/06/15,01:00:00,0.0106,0.8,21.7,66.8,64.31,348.0,1.0
2020/06/15,02:00:00,0.0045,2.0,27.799999999999997,69.3,63.28,36.0,1.0
2020/06/15,03:00:00,0.0037,4.5,26.9,70.5,62.69,0.0,1.0
2020/06/15,04:00:00,0.0033,12.4,25.6,71.9,61.98,24.0,1.0
2020/06/15,05:00:00,0.0063,21.1,27.0,69.2,63.6,0.0,1.0
2020/06/15,06:00:00,0.0096,31.9,32.5,63.5,65.93,220.0,2.0
2020/06/15,07:00:00,0.0199,16.299999999999997,25.5,59.9,67.37,231.0,3.0
2020/06/15,08:00:00,0.0309,9.0,19.8,54.8,70.26,217.0,3.0
2020/06/15,09:00:00,0.0413,4.7,15.2,49.2,73.82,238.0,3.0
2020/06/15,10:00:00,0.052,2.8,12.5,44.8,77.1,252.0,3.0
2020/06/15,11:00:00,0.0651,1.3,9.700000000000001,42.2,79.56,261.0,4.0
2020/06/15,12:00:00,0.0737,0.8,9.1,39.2,81.98,258.0,5.0
2020/06/15,13:00:00,0.0762,1.1,9.700000000000001,39.2,83.19,255.0,7.0
2020/06/15,14:00:00,0.0713,0.7,7.5,42.1,82.4,260.0,8.0
2020/06/15,15:00:00,0.0684,0.6,7.5,43.6,81.51,259.0,9.0
2020/06/15,16:00:00,0.0642,0.7,8.6,45.7,79.85,253.0,8.0
2020/06/15,17:00:00,0.0505,0.9,8.6,49.7,76.66,251.0,8.0
2020/06/15,18:00:00,0.0373,0.6,9.9,55.9,71.99,251.0,6.0
2020/06/15,19:00:00,0.0324,0.2,10.0,63.0,68.47,256.0,6.0
2020/06/15,20:00:00,0.0299,0.2,9.2,66.4,66.82,268.0,4.0
2020/06/15,21:00:00,0.0236,0.3,12.1,70.4,65.44,267.0,3.0
2020/06/15,22:00:00,0.0225,0.3,8.9,75.0,64.06,277.0,3.0
2020/06/15,23:00:00,0.0203,0.3,8.4,77.4,63.28,282.0,2.0
2020/06/16,00:00:00,0.0131,0.6,15.4,79.1,62.48,239.0,3.0
2020/06/16,01:00:00,0.009,1.1,18.0,83.9,61.07,251.0,3.0
2020/06/16,02:00:00,0.0095,1.3,15.6,86.6,60.31,246.0,2.0
2020/06/16,03:00:00,0.0093,1.0,14.6,88.1,59.73,248.0,2.0
2020/06/16,04:00:00,0.0057,4.0,18.700000000000003,89.1,59.34,257.0,2.0
2020/06/16,05:00:00,0.008,11.0,17.4,88.7,60.0,232.0,2.0
2020/06/16,06:00:00,0.011,4.4,15.8,86.2,60.91,0.0,1.0
2020/06/16,07:00:00,0.0133,6.4,17.3,83.1,61.88,232.0,2.0
2020/06/16,08:00:00,0.0183,6.5,16.2,79.1,63.42,241.0,2.0
2020/06/16,09:00:00,0.0282,6.7,14.1,73.0,65.71,221.0,3.0
2020/06/16,10:00:00,0.0367,5.0,13.100000000000001,65.9,68.79,228.0,4.0
2020/06/16,11:00:00,0.0457,3.2,11.9,59.5,71.82,239.0,4.0
2020/06/16,12:00:00,0.0551,1.7,9.6,52.0,74.93,251.0,5.0
2020/06/16,13:00:00,0.0603,0.9,8.1,49.2,76.2,251.0,6.0
2020/06/16,14:00:00,0.063,0.7,7.3,48.3,76.99,258.0,7.0
2020/06/16,15:00:00,0.0624,0.8,7.6,48.0,76.94,255.0,7.0
2020/06/16,16:00:00,0.0645,0.7,8.200000000000001,49.2,76.3,256.0,8.0
2020/06/16,17:00:00,0.0578,0.6,9.799999999999999,52.5,74.67,260.0,8.0
2020/06/16,18:00:00,0.0419,0.5,11.2,59.3,70.91,260.0,7.0
2020/06/16,19:00:00,0.0324,0.2,13.2,67.3,67.35,271.0,6.0
2020/06/16,20:00:00,0.0272,0.3,11.700000000000001,73.3,65.1,257.0,5.0
2020/06/16,21:00:00,0.0249,0.4,11.9,78.6,62.87,244.0,5.0
2020/06/16,22:00:00,0.0242,0.2,10.3,82.5,61.46,250.0,4.0
2020/06/16,23:00:00,0.0247,0.2,9.4,83.9,61.06,257.0,3.0
2020/06/17,00:00:00,0.0268,0.2,7.0,83.8,60.94,286.0,3.0
2020/06/17,01:00:00,0.0272,0.2,7.6,83.4,61.15,276.0,2.0
2020/06/17,02:00:00,0.0273,0.3,7.2,82.6,61.44,302.0,2.0
2020/06/17,03:00:00,0.0272,0.1,6.2,81.4,61.52,348.0,2.0
2020/06/17,04:00:00,0.028,0.2,6.3,80.3,61.82,307.0,1.0
2020/06/17,05:00:00,0.0254,0.6,9.2,78.2,62.23,256.0,2.0
2020/06/17,06:00:00,0.0192,2.1,16.6,80.1,62.24,221.0,3.0
2020/06/17,07:00:00,0.0176,3.6,18.599999999999998,80.0,62.52,228.0,3.0
2020/06/17,08:00:00,0.0214,4.4,16.0,77.9,63.3,229.0,3.0
2020/06/17,09:00:00,0.0262,3.1,13.5,73.3,64.56,211.0,2.0
2020/06/17,10:00:00,0.0287,4.4,13.799999999999999,69.2,66.03,207.0,2.0
2020/06/17,11:00:00,0.0355,3.5,12.200000000000001,62.9,68.55,235.0,2.0
2020/06/17,12:00:00,0.0447,3.0,11.6,58.0,70.75,236.0,3.0
2020/06/17,13:00:00,0.0554,1.6,9.9,53.3,73.35,243.0,3.0
2020/06/17,14:00:00,0.0617,1.0,8.5,50.7,75.17,252.0,4.0
2020/06/17,15:00:00,0.0634,0.8,7.9,50.7,75.74,256.0,5.0
2020/06/17,16:00:00,0.0662,0.4,7.1000000000000005,50.1,76.4,271.0,5.0
2020/06/17,17:00:00,0.0638,0.3,7.3,51.8,75.68,275.0,5.0
2020/06/17,18:00:00,0.0535,0.2,8.8,56.7,73.16,265.0,6.0
2020/06/17,19:00:00,0.0351,0.2,13.100000000000001,64.0,69.25,247.0,5.0
2020/06/17,20:00:00,0.0309,0.3,11.700000000000001,68.6,66.89,259.0,5.0
2020/06/17,21:00:00,0.0248,0.4,13.700000000000001,72.3,65.04,246.0,4.0
2020/06/17,22:00:00,0.0172,0.5,16.400000000000002,75.8,63.38,240.0,3.0
2020/06/17,23:00:00,0.0153,0.4,16.6,79.9,61.6,238.0,3.0
2020/06/18,00:00:00,0.0113,0.9,18.3,82.8,60.68,241.0,3.0
2020/06/18,01:00:00,0.0149,0.4,13.0,85.6,59.71,240.0,3.0
2020/06/18,02:00:00,0.0127,0.9,14.9,87.5,59.03,248.0,3.0
2020/06/18,03:00:00,0.0165,0.4,10.0,88.6,58.97,270.0,3.0
2020/06/18,04:00:00,0.0123,1.6,14.6,88.3,59.03,230.0,3.0
2020/06/18,05:00:00,0.0117,2.1,15.6,89.2,58.8,231.0,3.0
2020/06/18,06:00:00,0.011,3.6,16.1,90.8,58.12,226.0,3.0
2020/06/18,07:00:00,0.0121,5.7,16.299999999999997,92.7,58.17,228.0,3.0
2020/06/18,08:00:00,0.0147,5.7,15.6,90.7,59.41,226.0,2.0
2020/06/18,09:00:00,0.0178,4.6,15.0,86.6,60.42,216.0,2.0
2020/06/18,10:00:00,0.0235,5.5,14.1,81.7,62.31,212.0,3.0
2020/06/18,11:00:00,0.0326,4.3,12.5,74.8,64.85,215.0,3.0
2020/06/18,12:00:00,0.0422,3.2,10.7,66.4,68.72,281.0,3.0
2020/06/18,13:00:00,0.046,2.7,10.6,59.8,71.36,258.0,5.0
2020/06/18,14:00:00,0.0532,1.7,9.299999999999999,55.1,73.29,266.0,5.0
2020/06/18,15:00:00,0.055,1.4,9.700000000000001,53.8,74.36,262.0,6.0
2020/06/18,16:00:00,0.0593,1.0,9.5,53.4,74.38,266.0,6.0
2020/06/18,17:00:00,0.0614,0.7,10.5,54.2,73.27,262.0,6.0
2020/06/18,18:00:00,0.0553,0.2,11.1,58.3,70.9,261.0,6.0
2020/06/18,19:00:00,0.0425,0.2,13.6,59.9,68.46,259.0,5.0
2020/06/18,20:00:00,0.0289,0.7,15.5,62.5,66.11,246.0,4.0
2020/06/18,21:00:00,0.028,0.3,14.4,67.0,63.7,245.0,4.0
2020/06/18,22:00:00,0.0253,0.3,14.4,71.5,62.06,246.0,3.0
2020/06/18,23:00:00,0.0267,0.2,11.6,76.1,60.63,262.0,3.0
2020/06/19,00:00:00,0.0267,0.2,10.1,80.8,59.37,269.0,3.0
2020/06/19,01:00:00,0.0263,0.2,8.5,84.6,58.32,276.0,3.0
2020/06/19,02:00:00,0.0249,0.4,9.2,86.1,58.27,263.0,3.0
2020/06/19,03:00:00,0.0256,0.3,8.200000000000001,85.7,58.71,259.0,3.0
2020/06/19,04:00:00,0.0247,0.4,9.4,84.4,59.07,248.0,1.0
2020/06/19,05:00:00,0.0197,0.6,11.5,83.5,59.19,0.0,1.0
2020/06/19,06:00:00,0.0229,0.9,12.3,83.6,59.45,275.0,2.0
2020/06/19,07:00:00,0.0245,1.5,13.100000000000001,82.3,59.87,230.0,1.0
2020/06/19,08:00:00,0.0258,2.6,14.3,79.5,61.09,240.0,1.0
2020/06/19,09:00:00,0.0313,3.8,13.4,74.7,62.8,216.0,2.0
2020/06/19,10:00:00,0.0369,4.8,13.100000000000001,67.8,66.01,224.0,3.0
2020/06/19,11:00:00,0.0452,3.4,12.4,60.5,69.72,207.0,3.0
2020/06/19,12:00:00,0.0585,1.7,10.7,51.2,74.23,248.0,3.0
2020/06/19,13:00:00,0.0706,0.8,9.0,42.8,77.77,257.0,4.0
2020/06/19,14:00:00,0.0818,0.5,8.8,41.2,79.8,253.0,5.0
2020/06/19,15:00:00,0.0831,0.4,9.5,43.6,79.55,261.0,6.0
2020/06/19,16:00:00,0.0735,0.7,9.799999999999999,49.8,77.81,260.0,7.0
2020/06/19,17:00:00,0.05,1.0,10.1,55.3,74.82,254.0,7.0
2020/06/19,18:00:00,0.0404,0.8,11.700000000000001,61.7,71.25,256.0,7.0
2020/06/19,19:00:00,0.0334,0.3,12.0,68.3,67.85,248.0,6.0
2020/06/19,20:00:00,0.0277,0.3,12.3,73.6,65.28,248.0,5.0
2020/06/19,21:00:00,0.0282,0.3,12.1,75.1,63.99,265.0,4.0
2020/06/19,22:00:00,0.0244,0.1,12.200000000000001,77.4,62.72,255.0,3.0
2020/06/19,23:00:00,0.0205,0.3,14.6,79.4,61.69,253.0,3.0
2020/06/20,00:00:00,0.0215,0.4,10.5,81.8,60.77,261.0,3.0
2020/06/20,01:00:00,0.021,0.3,10.200000000000001,84.4,59.83,267.0,3.0
2020/06/20,02:00:00,0.0228,0.4,8.0,86.8,59.22,265.0,3.0
2020/06/20,03:00:00,0.0254,0.2,6.8,86.4,59.56,251.0,2.0
2020/06/20,04:00:00,0.0259,0.2,6.5,86.4,59.67,300.0,2.0
2020/06/20,05:00:00,0.0248,0.3,6.7,85.9,59.93,0.0,1.0
2020/06/20,06:00:00,0.0244,1.1,9.1,85.2,60.38,0.0,1.0
2020/06/20,07:00:00,0.0251,1.3,10.4,83.9,61.02,237.0,2.0
2020/06/20,08:00:00,0.0271,1.5,10.8,83.1,61.41,221.0,2.0
2020/06/20,09:00:00,0.0307,1.7,10.1,80.4,62.5,226.0,2.0
2020/06/20,10:00:00,0.0337,2.4,9.9,76.3,64.17,228.0,2.0
2020/06/20,11:00:00,0.04,2.5,9.2,69.5,67.21,225.0,3.0
2020/06/20,12:00:00,0.0483,2.2,10.4,62.9,70.5,227.0,4.0
2020/06/20,13:00:00,0.0622,0.9,9.299999999999999,56.0,74.61,250.0,3.0
2020/06/20,14:00:00,0.0727,0.5,8.5,51.9,77.17,258.0,4.0
2020/06/20,15:00:00,0.0767,0.4,8.0,48.9,78.77,257.0,4.0
2020/06/20,16:00:00,0.0801,0.3,8.200000000000001,49.0,79.05,257.0,4.0
2020/06/20,17:00:00,0.0792,0.2,8.200000000000001,51.5,77.52,261.0,5.0
2020/06/20,18:00:00,0.0568,0.1,8.5,57.8,73.43,259.0,6.0
2020/06/20,19:00:00,0.0436,0.1,8.8,66.9,68.52,261.0,6.0
2020/06/20,20:00:00,0.0373,0.1,7.3,74.3,65.2,266.0,6.0
2020/06/20,21:00:00,0.0338,0.2,8.3,79.8,63.07,259.0,4.0
2020/06/20,22:00:00,0.0276,0.3,10.7,83.4,61.81,252.0,3.0
2020/06/20,23:00:00,0.0303,0.2,7.3,85.8,61.09,251.0,3.0
2020/06/21,00:00:00,0.0285,0.3,7.6,86.7,60.84,261.0,2.0
2020/06/21,01:00:00,0.0288,0.3,7.7,86.4,61.07,253.0,3.0
2020/06/21,02:00:00,0.0312,0.4,6.8999999999999995,86.1,61.13,240.0,3.0
2020/06/21,03:00:00,0.0309,0.2,5.7,85.8,61.31,0.0,1.0
2020/06/21,04:00:00,0.0289,0.3,5.6,85.7,61.27,36.0,2.0
2020/06/21,05:00:00,0.0292,0.2,6.1000000000000005,85.6,61.35,349.0,2.0
2020/06/21,06:00:00,0.0306,0.5,6.4,84.9,61.66,36.0,1.0
2020/06/21,07:00:00,0.0326,0.8,7.7,82.6,62.59,0.0,1.0
2020/06/21,08:00:00,0.0351,1.4,9.5,79.3,63.77,167.0,2.0
2020/06/21,09:00:00,0.0404,2.0,9.0,72.7,66.65,235.0,2.0
2020/06/21,10:00:00,0.0494,1.7,9.1,65.4,69.9,223.0,2.0
2020/06/21,11:00:00,0.0633,1.0,9.0,57.4,74.05,231.0,4.0
2020/06/21,12:00:00,0.0753,0.3,7.3,50.1,77.74,250.0,4.0
2020/06/21,13:00:00,0.0807,0.2,6.1000000000000005,44.8,81.2,258.0,4.0
2020/06/21,14:00:00,0.0803,0.3,6.0,44.8,82.01,247.0,6.0
2020/06/21,15:00:00,0.0841,0.2,6.2,45.8,82.01,259.0,6.0
2020/06/21,16:00:00,0.0846,0.2,6.3,47.0,81.14,262.0,6.0
2020/06/21,17:00:00,0.0783,0.2,6.4,49.3,79.72,259.0,5.0
2020/06/21,18:00:00,0.067,0.2,9.4,52.9,77.33,256.0,5.0
2020/06/21,19:00:00,0.0622,0.1,8.1,57.9,74.48,270.0,4.0
2020/06/21,20:00:00,0.043,0.2,11.700000000000001,63.3,71.49,252.0,4.0
2020/06/21,21:00:00,0.0298,0.2,16.1,70.4,68.07,231.0,4.0
2020/06/21,22:00:00,0.0253,0.3,15.2,75.4,65.76,236.0,4.0
2020/06/21,23:00:00,0.0238,0.3,13.5,81.3,63.22,246.0,4.0
2020/06/22,00:00:00,0.0211,0.4,11.799999999999999,85.2,61.75,244.0,3.0
2020/06/22,01:00:00,0.0203,0.4,11.799999999999999,87.4,60.89,236.0,2.0
2020/06/22,02:00:00,0.0173,0.6,14.1,88.6,60.46,248.0,2.0
2020/06/22,03:00:00,0.0141,0.7,17.0,89.9,59.95,274.0,1.0
2020/06/22,04:00:00,0.0098,1.9,20.5,90.7,59.72,268.0,2.0
2020/06/22,05:00:00,0.0095,5.3,22.9,90.8,60.26,263.0,2.0
2020/06/22,06:00:00,0.0154,4.5,18.9,88.8,61.24,238.0,2.0
2020/06/22,07:00:00,0.022,8.6,18.1,83.6,63.4,199.0,2.0
2020/06/22,08:00:00,0.0278,12.1,18.5,75.1,66.71,206.0,2.0
2020/06/22,09:00:00,0.0377,6.0,18.9,66.7,70.48,249.0,2.0
2020/06/22,10:00:00,0.0526,4.3,19.7,56.5,75.48,231.0,2.0
2020/06/22,11:00:00,0.0648,3.3,20.2,47.4,80.38,220.0,3.0
2020/06/22,12:00:00,0.0826,1.1,13.6,39.0,84.45,248.0,4.0
2020/06/22,13:00:00,0.0856,0.5,8.7,31.8,87.6,253.0,4.0
2020/06/22,14:00:00,0.0951,0.2,8.7,35.6,87.94,267.0,6.0
2020/06/22,15:00:00,0.0976,0.4,9.2,38.1,86.84,258.0,7.0
2020/06/22,16:00:00,0.0879,0.5,10.1,44.6,84.2,262.0,7.0
2020/06/22,17:00:00,0.0773,0.6,11.9,48.5,82.01,270.0,7.0
2020/06/22,18:00:00,0.0723,0.2,12.0,54.2,78.53,259.0,6.0
2020/06/22,19:00:00,0.0593,0.2,13.899999999999999,61.2,74.65,257.0,5.0
2020/06/22,20:00:00,0.0374,0.4,16.8,67.1,71.98,242.0,3.0
2020/06/22,21:00:00,0.025,0.6,23.5,72.2,69.75,224.0,2.0
2020/06/22,22:00:00,0.0191,1.4,26.700000000000003,74.8,68.51,229.0,2.0
2020/06/22,23:00:00,0.0176,0.6,25.6,77.2,67.43,239.0,2.0
2020/06/23,00:00:00,0.0109,1.0,28.299999999999997,79.0,66.27,247.0,2.0
2020/06/23,01:00:00,0.0099,1.6,26.599999999999998,80.9,65.31,230.0,2.0
2020/06/23,02:00:00,0.006,3.8,29.5,83.0,64.07,198.0,2.0
2020/06/23,03:00:00,0.0047,3.8,29.0,86.2,62.68,230.0,2.0
2020/06/23,04:00:00,0.0033,16.7,27.400000000000002,88.4,61.55,246.0,2.0
2020/06/23,05:00:00,0.0064,12.0,22.4,89.4,61.47,229.0,2.0
2020/06/23,06:00:00,0.0093,20.2,23.5,87.5,62.78,214.0,1.0
2020/06/23,07:00:00,0.0152,24.299999999999997,24.1,82.3,64.82,226.0,3.0
2020/06/23,08:00:00,0.0229,13.899999999999999,24.1,75.6,67.69,227.0,2.0
2020/06/23,09:00:00,0.0333,10.3,25.4,65.8,72.01,232.0,2.0
2020/06/23,10:00:00,0.0506,5.1000000000000005,23.900000000000002,56.8,76.48,236.0,3.0
2020/06/23,11:00:00,0.0709,2.2,18.0,48.8,80.78,250.0,4.0
2020/06/23,12:00:00,0.0852,1.0,13.799999999999999,40.8,84.87,262.0,5.0
2020/06/23,13:00:00,0.0858,0.5,10.3,38.4,86.17,254.0,6.0
2020/06/23,14:00:00,0.0889,0.4,9.1,36.2,87.65,265.0,6.0
2020/06/23,15:00:00,0.0922,0.5,9.799999999999999,36.6,87.64,264.0,6.0
2020/06/23,16:00:00,0.0957,0.3,9.9,37.2,86.62,267.0,6.0
2020/06/23,17:00:00,0.0905,0.4,13.5,41.8,85.33,267.0,5.0
2020/06/23,18:00:00,0.0745,0.3,14.9,49.1,81.51,257.0,5.0
2020/06/23,19:00:00,0.0587,0.2,15.2,57.6,76.46,273.0,6.0
2020/06/23,20:00:00,0.0383,0.3,15.4,63.7,72.8,267.0,5.0
2020/06/23,21:00:00,0.0311,0.3,15.7,69.4,69.94,246.0,3.0
2020/06/23,22:00:00,0.0243,0.3,17.0,73.3,68.09,241.0,3.0
