date,time,ozone_santaClarita,no_santaClarita,no2_santaClarita,RH_santaClarita,TEMP_santaClarita,WINDIR_santaClarita,WINDSPEED_santaClarita
2020/10/27,09:00:00,0.0484,-0.6,1.9,6.5,68.72,13.0,9.0
2020/10/27,10:00:00,0.0488,NA,1.9,7.4,70.04,23.0,11.0
2020/10/27,11:00:00,0.0491,NA,1.5,8.3,71.54,18.0,9.0
2020/10/27,12:00:00,0.0473,NA,1.3,9.5,72.89,23.0,10.0
2020/10/27,13:00:00,0.0468,NA,1.2,9.8,73.98,30.0,9.0
2020/10/27,14:00:00,0.0455,NA,1.3,10.3,75.3,26.0,8.0
2020/10/27,15:00:00,0.0449,NA,1.4,10.4,75.2,25.0,7.0
2020/10/27,16:00:00,0.0433,-1.1,1.8,11.4,74.23,22.0,5.0
2020/10/27,17:00:00,0.0363,NA,4.1000000000000005,14.0,70.53,354.0,2.0
2020/10/27,18:00:00,0.0188,NA,15.299999999999999,18.9,64.53,153.0,1.0
2020/10/27,19:00:00,0.0135,NA,18.2,22.8,59.15,113.0,2.0
2020/10/27,20:00:00,0.0143,-0.9,16.5,24.5,55.96,114.0,2.0
2020/10/27,21:00:00,0.0152,NA,15.9,26.1,53.68,107.0,2.0
2020/10/27,22:00:00,0.0178,NA,11.700000000000001,27.5,52.02,111.0,2.0
2020/10/27,23:00:00,0.0162,-1.0,12.1,30.2,49.92,110.0,2.0
2020/10/28,00:00:00,0.0198,NA,8.9,30.4,49.38,110.0,2.0
2020/10/28,01:00:00,0.0192,NA,7.8,32.3,47.46,113.0,2.0
2020/10/28,02:00:00,0.0166,NA,9.4,35.8,45.6,0.0,1.0
2020/10/28,03:00:00,0.0137,NA,10.1,38.7,44.03,128.0,2.0
2020/10/28,04:00:00,0.0099,-0.5,13.700000000000001,41.2,43.44,119.0,1.0
2020/10/28,05:00:00,0.0038,7.8,23.099999999999998,39.0,43.68,123.0,1.0
2020/10/28,06:00:00,0.0029,15.100000000000001,26.1,38.1,43.53,139.0,2.0
2020/10/28,07:00:00,0.0084,21.1,23.400000000000002,31.3,51.24,0.0,0.0
2020/10/28,08:00:00,0.0148,19.5,23.0,22.0,59.02,0.0,1.0
2020/10/28,09:00:00,0.0285,5.4,11.9,16.5,66.46,0.0,1.0
2020/10/28,10:00:00,0.0397,0.3,4.5,13.2,72.25,263.0,2.0
2020/10/28,11:00:00,0.0394,1.3,7.6,12.5,78.71,251.0,2.0
2020/10/28,12:00:00,NA,NA,NA,8.9,83.49,277.0,1.0
2020/10/28,13:00:00,0.0536,1.2,10.9,11.0,83.59,136.0,5.0
2020/10/28,14:00:00,0.0694,0.5,14.0,20.1,80.87,141.0,8.0
2020/10/28,15:00:00,0.0717,-0.1,14.7,25.8,77.73,145.0,7.0
2020/10/28,16:00:00,0.0639,NA,17.6,27.1,74.99,138.0,4.0
2020/10/28,17:00:00,0.0471,NA,20.2,30.1,70.85,0.0,0.0
2020/10/28,18:00:00,0.031,NA,23.099999999999998,37.9,64.13,86.0,2.0
2020/10/28,19:00:00,0.0217,NA,26.8,41.1,59.7,119.0,2.0
2020/10/28,20:00:00,0.014,NA,29.2,45.3,56.19,122.0,2.0
2020/10/28,21:00:00,0.0179,NA,19.7,48.7,53.6,108.0,2.0
2020/10/28,22:00:00,0.0188,NA,16.6,52.2,51.5,115.0,2.0
2020/10/28,23:00:00,0.0182,NA,16.0,53.2,50.11,119.0,2.0
2020/10/29,00:00:00,0.0179,NA,11.9,55.3,47.92,120.0,1.0
2020/10/29,01:00:00,0.0185,NA,11.4,51.5,47.6,109.0,2.0
2020/10/29,02:00:00,0.0156,NA,10.6,49.7,46.49,126.0,1.0
2020/10/29,03:00:00,0.0131,NA,10.4,49.0,45.28,128.0,2.0
2020/10/29,04:00:00,0.0082,0.5,14.4,47.2,44.74,0.0,1.0
2020/10/29,05:00:00,0.0021,10.1,23.2,46.3,44.52,115.0,2.0
2020/10/29,06:00:00,0.0027,21.7,25.7,43.1,45.56,126.0,1.0
2020/10/29,07:00:00,0.0056,32.7,25.6,33.4,54.4,0.0,1.0
2020/10/29,08:00:00,0.016,18.1,20.9,21.8,65.39,0.0,0.0
2020/10/29,09:00:00,0.0281,6.0,14.200000000000001,18.6,71.43,241.0,2.0
2020/10/29,10:00:00,0.0348,2.2,8.9,13.2,79.63,231.0,2.0
2020/10/29,11:00:00,0.0371,NA,1.2,7.1,85.03,23.0,9.0
2020/10/29,12:00:00,0.0381,NA,1.1,7.1,85.76,16.0,8.0
2020/10/29,13:00:00,NA,NA,NA,6.9,86.07,15.0,8.0
2020/10/29,14:00:00,NA,NA,NA,7.0,86.02,33.0,7.0
2020/10/29,15:00:00,0.0399,NA,1.4,7.1,85.35,29.0,7.0
2020/10/29,16:00:00,0.0369,NA,2.0,7.6,83.75,36.0,4.0
2020/10/29,17:00:00,0.0227,NA,10.8,11.6,76.31,97.0,1.0
2020/10/29,18:00:00,0.0073,NA,25.0,16.3,67.85,119.0,2.0
2020/10/29,19:00:00,0.0053,0.0,24.7,19.4,63.06,112.0,2.0
2020/10/29,20:00:00,0.0078,NA,19.900000000000002,21.1,60.5,107.0,2.0
2020/10/29,21:00:00,0.0068,NA,18.8,24.2,57.29,113.0,2.0
2020/10/29,22:00:00,0.0082,NA,16.8,25.0,55.72,109.0,2.0
2020/10/29,23:00:00,0.0075,-0.8,16.0,27.5,53.07,124.0,1.0
2020/10/30,00:00:00,0.0091,NA,12.4,30.4,51.35,129.0,2.0
2020/10/30,01:00:00,0.0087,NA,13.299999999999999,30.3,50.3,108.0,1.0
2020/10/30,02:00:00,0.0115,NA,11.0,30.1,50.2,126.0,1.0
2020/10/30,03:00:00,0.0099,NA,10.3,34.7,48.14,130.0,1.0
2020/10/30,04:00:00,0.0067,0.6,14.9,35.8,47.57,122.0,2.0
2020/10/30,05:00:00,0.0018,4.2,22.700000000000003,32.0,48.94,110.0,2.0
2020/10/30,06:00:00,0.002,21.5,24.400000000000002,34.9,47.99,144.0,2.0
2020/10/30,07:00:00,0.0059,35.3,25.5,26.1,56.18,0.0,1.0
2020/10/30,08:00:00,0.0145,19.8,19.7,19.7,66.78,0.0,0.0
2020/10/30,09:00:00,NA,NA,NA,12.7,75.63,0.0,1.0
2020/10/30,10:00:00,NA,NA,NA,11.2,79.99,243.0,2.0
2020/10/30,11:00:00,NA,NA,NA,8.9,84.51,257.0,1.0
2020/10/30,12:00:00,0.042,NA,1.8,8.2,86.8,52.0,3.0
2020/10/30,13:00:00,0.0427,NA,1.5,8.2,87.18,72.0,3.0
2020/10/30,14:00:00,0.0431,NA,1.6,7.8,88.0,70.0,2.0
2020/10/30,15:00:00,0.0599,NA,9.299999999999999,11.5,85.63,143.0,6.0
2020/10/30,16:00:00,0.0549,NA,13.299999999999999,13.1,82.08,146.0,5.0
2020/10/30,17:00:00,NA,NA,NA,NA,NA,NA,NA
2020/10/30,18:00:00,NA,NA,NA,NA,NA,NA,NA
2020/10/30,19:00:00,0.0088,10.200000000000001,10.8,28.3,63.2,134.0,1.0
2020/10/30,20:00:00,0.0149,NA,23.599999999999998,33.3,59.7,118.0,1.0
2020/10/30,21:00:00,0.0162,NA,21.0,36.2,57.19,112.0,2.0
2020/10/30,22:00:00,0.0208,NA,14.3,38.1,55.41,123.0,1.0
2020/10/30,23:00:00,0.0194,NA,13.799999999999999,40.9,53.43,128.0,2.0
2020/10/31,00:00:00,0.0176,NA,10.1,42.8,51.55,134.0,1.0
2020/10/31,01:00:00,0.0135,NA,10.8,44.2,49.73,145.0,1.0
2020/10/31,02:00:00,0.0144,NA,9.5,42.1,48.83,120.0,2.0
2020/10/31,03:00:00,0.0126,NA,9.4,42.6,47.83,124.0,2.0
2020/10/31,04:00:00,0.012,NA,10.9,42.5,47.39,129.0,2.0
2020/10/31,05:00:00,0.0096,NA,11.299999999999999,41.1,47.06,104.0,2.0
2020/10/31,06:00:00,0.0045,6.1000000000000005,19.099999999999998,41.7,46.85,129.0,1.0
2020/10/31,07:00:00,0.0078,16.9,20.6,33.2,54.69,0.0,1.0
2020/10/31,08:00:00,0.0211,5.8,12.6,22.1,66.79,0.0,1.0
2020/10/31,09:00:00,0.0265,5.0,12.7,18.9,72.41,259.0,2.0
2020/10/31,10:00:00,0.0389,0.0,4.1000000000000005,10.6,82.76,22.0,5.0
2020/10/31,11:00:00,0.0409,NA,0.9,8.1,85.84,15.0,8.0
2020/10/31,12:00:00,0.041,NA,0.9,7.4,87.02,19.0,7.0
2020/10/31,13:00:00,0.0434,NA,1.4,7.2,87.46,25.0,7.0
2020/10/31,14:00:00,0.0446,NA,1.6,7.5,86.93,28.0,7.0
2020/10/31,15:00:00,0.0425,NA,1.6,7.8,85.98,36.0,4.0
2020/10/31,16:00:00,0.0369,-0.2,5.1000000000000005,8.3,84.6,36.0,3.0
2020/10/31,17:00:00,0.0185,0.3,15.6,12.5,77.97,0.0,1.0
2020/10/31,18:00:00,0.0109,NA,18.4,16.3,71.46,125.0,2.0
2020/10/31,19:00:00,0.0089,NA,18.700000000000003,18.3,68.43,117.0,2.0
2020/10/31,20:00:00,0.0095,-0.9,16.299999999999997,20.0,66.26,111.0,2.0
2020/10/31,21:00:00,0.0121,-0.9,14.5,20.2,65.76,105.0,3.0
2020/10/31,22:00:00,0.0147,NA,11.9,20.0,65.66,99.0,2.0
2020/10/31,23:00:00,0.0151,-0.9,9.9,21.2,63.14,104.0,2.0
2020/11/01,00:00:00,0.0168,-1.0,8.1,22.9,61.36,114.0,2.0
2020/11/01,01:00:00,0.0158,-1.0,6.8999999999999995,25.4,58.46,117.0,2.0
2020/11/01,02:00:00,0.0183,-0.9,6.6,25.8,56.95,107.0,2.0
2020/11/01,03:00:00,0.0172,-1.0,5.1000000000000005,28.0,55.04,121.0,1.0
2020/11/01,04:00:00,0.0168,-0.9,4.5,31.2,53.1,123.0,2.0
2020/11/01,05:00:00,0.0172,-1.0,5.1000000000000005,30.9,52.94,112.0,1.0
2020/11/01,06:00:00,0.0169,-0.7,5.8,31.5,52.46,113.0,1.0
2020/11/01,07:00:00,0.0126,3.7,11.2,31.3,55.03,128.0,1.0
2020/11/01,08:00:00,0.0145,9.1,14.200000000000001,23.9,66.51,0.0,0.0
2020/11/01,09:00:00,0.0145,9.5,19.0,24.3,70.83,0.0,0.0
2020/11/01,10:00:00,0.031,2.7,8.3,15.0,77.31,235.0,2.0
2020/11/01,11:00:00,0.0372,-0.1,4.8999999999999995,11.7,82.45,290.0,2.0
2020/11/01,12:00:00,0.0402,0.7,5.3,11.4,85.14,259.0,4.0
2020/11/01,13:00:00,0.0474,-0.7,2.2,8.8,86.86,282.0,3.0
2020/11/01,14:00:00,0.0496,-0.9,2.0,9.0,87.38,255.0,2.0
2020/11/01,15:00:00,0.0455,-0.6,2.7,8.1,88.15,274.0,2.0
2020/11/01,16:00:00,0.0359,-0.8,8.8,11.0,85.38,279.0,2.0
2020/11/01,17:00:00,0.0254,-1.0,14.1,20.9,76.58,0.0,1.0
2020/11/01,18:00:00,0.0066,0.3,27.7,24.3,68.55,125.0,2.0
2020/11/01,19:00:00,0.0071,-0.3,24.7,23.6,64.67,113.0,2.0
2020/11/01,20:00:00,0.0142,-0.9,14.9,23.5,62.94,108.0,2.0
2020/11/01,21:00:00,0.0095,-0.8,18.700000000000003,26.4,60.39,124.0,2.0
2020/11/01,22:00:00,0.0114,-0.9,12.6,26.5,58.88,116.0,2.0
2020/11/01,23:00:00,0.014,-1.0,10.200000000000001,26.4,57.99,111.0,2.0
2020/11/02,00:00:00,0.0139,-0.9,9.4,29.1,56.61,125.0,1.0
2020/11/02,01:00:00,0.0163,-1.0,6.8999999999999995,28.5,56.37,108.0,1.0
2020/11/02,02:00:00,0.0161,-1.0,6.4,30.4,54.98,124.0,1.0
2020/11/02,03:00:00,0.0137,-1.0,7.0,33.7,53.38,130.0,1.0
2020/11/02,04:00:00,0.0128,-0.8,8.200000000000001,33.5,53.16,129.0,1.0
2020/11/02,05:00:00,0.0092,-0.7,12.5,35.0,52.25,0.0,1.0
2020/11/02,06:00:00,0.0024,8.9,20.7,36.4,51.75,134.0,1.0
2020/11/02,07:00:00,0.0047,31.3,23.5,29.8,58.64,0.0,0.0
2020/11/02,08:00:00,0.0088,36.8,27.5,20.2,69.56,0.0,0.0
2020/11/02,09:00:00,0.0298,3.9,10.7,13.4,77.49,0.0,1.0
2020/11/02,10:00:00,0.0401,0.3,5.1000000000000005,11.1,82.89,0.0,1.0
2020/11/02,11:00:00,0.0468,3.6,NA,14.1,86.25,132.0,6.0
2020/11/02,12:00:00,0.0542,2.5,19.2,15.0,85.86,143.0,8.0
2020/11/02,13:00:00,0.0618,2.1,21.9,16.9,85.16,143.0,9.0
2020/11/02,14:00:00,0.0749,0.6,18.1,19.2,84.86,147.0,9.0
2020/11/02,15:00:00,0.0712,0.0,18.1,22.1,84.12,154.0,6.0
2020/11/02,16:00:00,0.0616,-0.2,17.8,29.0,81.67,0.0,0.0
2020/11/02,17:00:00,0.0472,-1.0,11.1,42.2,74.84,0.0,1.0
2020/11/02,18:00:00,0.0346,-0.8,25.0,48.6,72.45,127.0,1.0
2020/11/02,19:00:00,0.0213,-0.5,28.0,53.5,67.18,0.0,1.0
2020/11/02,20:00:00,0.0062,-0.3,35.5,58.8,63.86,114.0,1.0
2020/11/02,21:00:00,0.0071,-0.4,31.3,60.1,61.36,114.0,1.0
2020/11/02,22:00:00,0.0101,-0.4,24.2,62.2,59.35,108.0,2.0
2020/11/02,23:00:00,0.0135,-0.5,19.900000000000002,63.8,58.0,107.0,1.0
2020/11/03,00:00:00,0.0131,-0.3,17.8,67.7,56.03,115.0,2.0
2020/11/03,01:00:00,0.014,-0.5,17.0,67.3,55.17,0.0,1.0
2020/11/03,02:00:00,0.0111,-0.2,14.9,70.3,53.56,113.0,1.0
2020/11/03,03:00:00,0.0159,-0.6,13.0,66.7,53.41,108.0,2.0
2020/11/03,04:00:00,0.0108,-0.4,15.4,68.4,52.56,158.0,1.0
2020/11/03,05:00:00,0.0093,-0.2,13.100000000000001,70.5,51.43,0.0,0.0
2020/11/03,06:00:00,0.002,11.6,24.9,72.2,51.13,124.0,1.0
2020/11/03,07:00:00,0.0083,24.1,24.8,57.9,57.74,0.0,1.0
2020/11/03,08:00:00,0.0175,14.8,24.1,44.3,66.12,0.0,1.0
2020/11/03,09:00:00,0.0282,4.7,17.0,39.3,69.4,258.0,1.0
2020/11/03,10:00:00,0.0366,2.9,15.0,31.4,76.03,0.0,1.0
2020/11/03,11:00:00,0.0537,1.6,14.3,28.2,81.28,128.0,3.0
2020/11/03,12:00:00,0.0701,0.0,10.5,26.8,82.49,128.0,8.0
2020/11/03,13:00:00,0.0784,0.2,15.9,29.8,82.71,139.0,9.0
2020/11/03,14:00:00,0.0801,-0.3,17.3,32.7,81.26,142.0,7.0
2020/11/03,15:00:00,0.0842,-0.5,15.5,34.6,81.67,135.0,6.0
2020/11/03,16:00:00,0.0693,-0.7,19.8,38.3,78.02,147.0,6.0
2020/11/03,17:00:00,0.0506,-1.0,18.1,46.6,72.71,0.0,1.0
2020/11/03,18:00:00,0.0398,-0.9,12.1,55.5,67.71,48.0,2.0
2020/11/03,19:00:00,0.0331,-0.9,12.9,59.8,64.18,0.0,1.0
2020/11/03,20:00:00,0.0203,-0.8,21.8,64.2,60.54,122.0,2.0
2020/11/03,21:00:00,0.0182,-0.6,21.1,68.5,58.45,129.0,1.0
2020/11/03,22:00:00,0.0185,0.2,18.1,70.5,57.1,108.0,1.0
2020/11/03,23:00:00,0.0198,-0.5,18.1,72.4,55.88,115.0,2.0
2020/11/04,00:00:00,0.0208,-0.5,13.899999999999999,73.6,54.74,133.0,1.0
2020/11/04,01:00:00,0.0178,-0.6,12.6,75.5,52.91,0.0,1.0
2020/11/04,02:00:00,0.0161,-0.5,11.5,74.9,51.75,138.0,1.0
2020/11/04,03:00:00,0.0152,-0.6,13.299999999999999,69.1,51.51,118.0,1.0
2020/11/04,04:00:00,0.0157,-0.6,9.299999999999999,68.4,50.63,0.0,1.0
2020/11/04,05:00:00,0.0111,-0.6,13.100000000000001,68.6,49.65,130.0,2.0
2020/11/04,06:00:00,0.0042,6.8,22.8,61.1,50.42,133.0,1.0
2020/11/04,07:00:00,0.0055,26.8,27.7,48.2,56.92,0.0,1.0
2020/11/04,08:00:00,0.0109,30.0,30.4,32.3,69.29,0.0,0.0
2020/11/04,09:00:00,0.0367,3.4,12.3,19.0,76.72,0.0,1.0
2020/11/04,10:00:00,0.0459,0.1,6.2,16.0,81.97,268.0,3.0
2020/11/04,11:00:00,0.0475,-0.4,3.8,12.2,88.52,26.0,5.0
2020/11/04,12:00:00,0.0462,-0.9,1.4,10.5,89.85,34.0,8.0
2020/11/04,13:00:00,0.0467,0.2,2.4,9.7,90.14,33.0,8.0
2020/11/04,14:00:00,0.0499,-0.6,2.3,9.6,90.51,27.0,7.0
2020/11/04,15:00:00,0.0479,-0.8,1.9,9.6,90.32,29.0,6.0
2020/11/04,16:00:00,0.0446,-0.9,3.3,10.4,88.34,12.0,4.0
2020/11/04,17:00:00,0.0199,0.0,21.4,14.6,81.71,0.0,1.0
2020/11/04,18:00:00,0.0108,-0.8,23.7,21.3,72.66,126.0,1.0
2020/11/04,19:00:00,0.0088,-0.8,23.400000000000002,25.2,67.21,109.0,2.0
2020/11/04,20:00:00,0.0116,-0.9,20.7,25.9,65.4,103.0,2.0
2020/11/04,21:00:00,0.0127,-1.0,19.7,27.7,63.37,108.0,2.0
2020/11/04,22:00:00,0.0174,-0.9,13.6,28.6,62.36,97.0,3.0
2020/11/04,23:00:00,0.0191,-1.0,11.5,29.5,60.85,97.0,2.0
2020/11/05,00:00:00,0.0193,-0.9,9.4,31.9,58.95,111.0,2.0
2020/11/05,01:00:00,0.0166,-0.9,10.9,34.9,56.82,116.0,2.0
2020/11/05,02:00:00,0.018,-1.0,8.3,35.2,56.23,99.0,2.0
2020/11/05,03:00:00,0.0177,-0.8,8.8,35.6,55.99,120.0,2.0
2020/11/05,04:00:00,0.0182,-0.9,7.9,36.7,55.42,117.0,2.0
2020/11/05,05:00:00,0.0137,-0.8,13.100000000000001,37.6,54.99,115.0,2.0
2020/11/05,06:00:00,0.0071,5.0,20.5,39.3,54.73,126.0,1.0
2020/11/05,07:00:00,0.0048,21.2,25.4,39.2,57.62,114.0,2.0
2020/11/05,08:00:00,0.0123,14.8,22.8,30.3,67.87,0.0,0.0
2020/11/05,09:00:00,0.0206,7.5,19.2,23.2,76.9,323.0,3.0
2020/11/05,10:00:00,0.0332,4.2,10.5,15.9,85.23,348.0,4.0
2020/11/05,11:00:00,0.043,-0.6,2.0,11.8,88.38,34.0,7.0
2020/11/05,12:00:00,0.0425,-0.8,2.6,11.8,87.89,26.0,5.0
2020/11/05,13:00:00,0.0429,-0.5,3.3,11.6,88.36,17.0,6.0
2020/11/05,14:00:00,0.0408,1.4,5.8999999999999995,12.3,87.79,36.0,3.0
2020/11/05,15:00:00,0.041,-0.2,5.6,12.8,86.8,36.0,3.0
2020/11/05,16:00:00,0.0291,-0.2,13.0,15.0,84.06,321.0,1.0
2020/11/05,17:00:00,0.0049,5.1000000000000005,36.0,21.5,79.52,0.0,1.0
2020/11/05,18:00:00,0.0066,-0.5,29.4,22.5,73.78,116.0,2.0
2020/11/05,19:00:00,0.0079,-0.7,25.4,25.2,70.11,103.0,2.0
2020/11/05,20:00:00,0.0114,-0.8,20.7,25.6,68.96,101.0,2.0
2020/11/05,21:00:00,0.0098,-0.7,20.1,27.0,67.92,109.0,2.0
2020/11/05,22:00:00,0.009,-0.8,18.0,28.7,66.49,116.0,2.0
2020/11/05,23:00:00,0.0093,-0.5,17.7,31.5,64.7,115.0,1.0
2020/11/06,00:00:00,0.0087,-0.6,16.2,33.0,63.5,0.0,1.0
2020/11/06,01:00:00,0.0115,-0.7,12.8,35.8,61.09,132.0,1.0
2020/11/06,02:00:00,0.0123,-0.8,10.9,36.5,60.38,117.0,1.0
2020/11/06,03:00:00,0.0124,-0.8,12.8,36.2,59.55,102.0,1.0
2020/11/06,04:00:00,0.0051,2.4,19.5,40.4,57.46,0.0,1.0
2020/11/06,05:00:00,0.0019,4.6,23.400000000000002,42.9,56.91,0.0,0.0
2020/11/06,06:00:00,0.001,36.8,29.5,45.7,56.48,0.0,0.0
2020/11/06,07:00:00,0.0034,36.900000000000006,27.7,43.4,59.02,0.0,0.0
2020/11/06,08:00:00,0.0169,17.5,23.5,40.7,68.39,168.0,2.0
2020/11/06,09:00:00,0.0325,4.7,15.6,54.9,71.04,164.0,9.0
2020/11/06,10:00:00,0.0398,2.3,10.9,51.7,72.61,157.0,12.0
2020/11/06,11:00:00,0.0443,2.1,12.0,48.7,74.81,145.0,12.0
2020/11/06,12:00:00,0.0479,2.7,16.0,47.2,75.03,160.0,12.0
2020/11/06,13:00:00,0.0533,0.7,10.0,45.9,74.92,160.0,9.0
2020/11/06,14:00:00,0.0482,-0.2,7.4,61.5,71.68,155.0,11.0
2020/11/06,15:00:00,0.0391,0.2,8.5,71.4,68.05,168.0,10.0
2020/11/06,16:00:00,0.0348,1.2,9.2,74.6,65.55,179.0,9.0
2020/11/06,17:00:00,0.0324,-0.2,8.9,80.0,64.19,157.0,9.0
2020/11/06,18:00:00,0.0345,-0.8,7.3,83.0,62.79,165.0,8.0
2020/11/06,19:00:00,0.0396,-0.8,4.8999999999999995,78.1,61.58,192.0,6.0
2020/11/06,20:00:00,0.0379,-1.0,3.0,75.2,58.85,0.0,0.0
2020/11/06,21:00:00,0.0386,-1.1,3.2,70.2,58.56,158.0,4.0
2020/11/06,22:00:00,0.0388,-1.0,3.5,74.4,56.65,143.0,6.0
2020/11/06,23:00:00,0.0374,-1.1,3.1,77.2,55.03,144.0,3.0
2020/11/07,00:00:00,0.037,-1.0,2.7,77.7,54.73,158.0,6.0
2020/11/07,01:00:00,0.0346,-1.0,3.2,77.9,53.97,172.0,7.0
2020/11/07,02:00:00,0.0345,-1.1,2.5,72.7,52.92,159.0,7.0
2020/11/07,03:00:00,0.0384,-1.1,1.7,72.2,51.86,148.0,5.0
2020/11/07,04:00:00,0.0394,-1.1,1.3,72.6,52.3,175.0,4.0
2020/11/07,05:00:00,0.0392,-1.1,1.6,72.2,52.19,181.0,2.0
2020/11/07,06:00:00,0.038,-0.8,2.0,77.4,50.49,206.0,4.0
2020/11/07,07:00:00,0.0365,-0.7,2.7,82.0,49.71,185.0,4.0
2020/11/07,08:00:00,0.0396,-0.8,2.8,75.6,50.67,199.0,5.0
2020/11/07,09:00:00,0.0404,-0.5,2.4,69.1,52.39,202.0,6.0
2020/11/07,10:00:00,0.0424,-0.5,2.1,58.4,54.09,200.0,7.0
2020/11/07,11:00:00,0.0415,-0.5,2.2,56.6,55.66,212.0,5.0
2020/11/07,12:00:00,0.0419,-0.4,2.2,53.8,56.67,207.0,7.0
2020/11/07,13:00:00,0.0429,-0.5,2.2,52.0,58.89,218.0,6.0
2020/11/07,14:00:00,0.0429,-0.7,2.1,53.8,58.15,227.0,6.0
2020/11/07,15:00:00,0.0395,-0.6,2.8,55.5,54.99,357.0,2.0
2020/11/07,16:00:00,0.0342,-0.8,4.1000000000000005,54.0,55.02,0.0,1.0
2020/11/07,17:00:00,0.0253,-0.8,7.8,65.3,52.4,91.0,1.0
2020/11/07,18:00:00,0.0139,-0.3,12.1,73.8,49.49,0.0,1.0
2020/11/07,19:00:00,0.0084,0.1,13.899999999999999,81.9,46.65,65.0,2.0
2020/11/07,20:00:00,0.0066,0.2,15.100000000000001,84.3,45.07,118.0,2.0
2020/11/07,21:00:00,0.0079,0.2,12.6,84.3,44.87,0.0,1.0
2020/11/07,22:00:00,0.0229,-0.7,10.1,76.1,48.8,184.0,3.0
2020/11/07,23:00:00,0.026,-1.0,7.4,77.8,48.53,161.0,5.0
2020/11/08,00:00:00,0.0255,-0.9,6.8,81.5,48.27,159.0,5.0
2020/11/08,01:00:00,0.0116,-0.4,11.799999999999999,83.9,45.84,0.0,1.0
2020/11/08,02:00:00,0.0281,-0.9,4.7,80.3,48.94,181.0,4.0
2020/11/08,03:00:00,0.0224,-0.7,7.0,78.4,49.68,175.0,2.0
2020/11/08,04:00:00,0.0299,-0.9,3.8,76.5,50.41,172.0,4.0
2020/11/08,05:00:00,0.033,-0.9,2.5,73.4,50.97,213.0,4.0
2020/11/08,06:00:00,0.0214,-0.8,6.0,81.4,48.58,36.0,1.0
2020/11/08,07:00:00,0.0277,-0.5,4.3,76.1,50.66,0.0,1.0
2020/11/08,08:00:00,0.034,-0.4,2.3,65.9,53.0,218.0,2.0
2020/11/08,09:00:00,0.0348,-0.2,2.4,57.2,56.1,277.0,2.0
2020/11/08,10:00:00,0.0377,-0.5,1.7,51.0,56.94,219.0,7.0
2020/11/08,11:00:00,0.039,-0.5,1.7,50.2,58.1,206.0,8.0
2020/11/08,12:00:00,0.0407,-0.4,1.9,45.4,58.94,216.0,9.0
2020/11/08,13:00:00,0.0389,-0.7,2.6,57.0,55.42,209.0,7.0
2020/11/08,14:00:00,0.0389,-0.5,2.3,52.4,56.93,226.0,7.0
2020/11/08,15:00:00,0.0384,0.0,2.6,48.4,56.66,237.0,8.0
2020/11/08,16:00:00,0.0355,-0.8,3.6,50.6,54.61,245.0,5.0
2020/11/08,17:00:00,0.0354,-0.8,3.5,46.4,52.84,277.0,6.0
2020/11/08,18:00:00,0.031,-0.7,5.1000000000000005,50.4,51.55,254.0,1.0
2020/11/08,19:00:00,0.0209,-0.9,9.1,60.2,49.76,135.0,1.0
2020/11/08,20:00:00,0.011,-0.3,12.7,68.9,47.05,0.0,1.0
2020/11/08,21:00:00,0.028,-0.6,6.1000000000000005,62.5,48.35,298.0,3.0
2020/11/08,22:00:00,0.0292,-0.7,4.8,63.7,47.56,314.0,5.0
2020/11/08,23:00:00,0.0265,-0.9,5.8999999999999995,65.9,45.92,311.0,2.0
2020/11/09,00:00:00,0.0183,-0.8,6.3,74.8,42.73,0.0,1.0
2020/11/09,01:00:00,0.0155,-0.9,6.8999999999999995,80.1,40.85,78.0,2.0
2020/11/09,02:00:00,0.0097,-0.7,6.8999999999999995,84.7,38.28,118.0,1.0
2020/11/09,03:00:00,0.0095,-0.7,7.1000000000000005,86.3,35.64,138.0,1.0
2020/11/09,04:00:00,0.004,-0.1,9.799999999999999,89.2,34.24,116.0,2.0
2020/11/09,05:00:00,0.0021,1.1,13.700000000000001,87.9,33.94,101.0,2.0
2020/11/09,06:00:00,0.0005,11.4,14.7,88.0,33.26,123.0,1.0
2020/11/09,07:00:00,0.0038,25.4,14.8,77.5,37.84,0.0,1.0
2020/11/09,08:00:00,0.0119,24.1,18.0,54.7,46.16,0.0,0.0
2020/11/09,09:00:00,0.0297,2.5,7.1000000000000005,38.7,49.92,280.0,2.0
2020/11/09,10:00:00,0.035,0.9,4.2,29.7,54.15,294.0,3.0
2020/11/09,11:00:00,0.0391,-0.2,2.6,24.2,57.14,311.0,2.0
2020/11/09,12:00:00,0.0417,-0.4,1.9,22.0,59.52,36.0,3.0
2020/11/09,13:00:00,0.0426,-0.6,1.9,21.1,62.18,358.0,2.0
2020/11/09,14:00:00,0.0432,-0.5,2.2,19.0,61.96,0.0,1.0
2020/11/09,15:00:00,0.0429,-0.8,2.1,18.7,63.21,0.0,1.0
2020/11/09,16:00:00,0.0341,-0.4,9.0,25.8,59.22,315.0,3.0
2020/11/09,17:00:00,0.0302,0.3,10.7,35.6,54.59,323.0,6.0
2020/11/09,18:00:00,0.0326,-0.5,7.6,37.7,52.5,305.0,6.0
2020/11/09,19:00:00,0.02,1.2,17.7,43.2,50.45,253.0,2.0
2020/11/09,20:00:00,0.0125,-0.6,19.2,51.8,47.71,134.0,2.0
